,text_id,sent_id,trigger,target,trigger_idx,target_idx,target_surp,pmi,topk_prob,kld,j_preds,ji_preds,is_multitok
139,6,2.0,that,know,17,3,0.7754991054534912,-0.016419649124145508,-0.025430142879486084,0.020528057934376627,"['know', 'realize', 'notice', 'care', 'think']","['know', 'realize', 'notice', 'care', 'think']",False
140,6,2.0,that,that,17,4,0.1677573174238205,0.0883931964635849,0.009202063083648682,0.01994286456466557,"['that', 'why', 'if', 'where', 'when']","['that', 'why', 'if', 'where', 'when']",False
141,6,2.0,that,the,17,5,0.4046821892261505,-0.01347401738166809,-0.0028138160705566406,0.0013199673475873292,"['the', 'a', 'his', 'this', 'another']","['the', 'a', 'his', 'this', 'another']",False
142,6,2.0,that,crocodile,17,6,12.60325813293457,0.5239086151123047,-0.0030492693185806274,0.1787138767010578,"['world', 'king', 'army', 'lord', 'time']","['clock', 'time', 'world', 'king', 'sun']",False
143,6,2.0,that,was,17,7,0.06735062599182129,0.008609913289546967,-0.0007724761962890625,0.0018073238413497904,"['was', 'is', 'were', 'stood', 'had']","['was', 'is', 'were', 'stood', 'remained']",False
144,6,2.0,that,waiting,17,8,0.35291141271591187,-0.11817747354507446,-0.0297432541847229,0.03738973543007413,"['waiting', 'coming', 'looking', 'searching', 'working']","['waiting', 'coming', 'looking', 'searching', 'watching']",False
145,6,2.0,that,for,17,9,0.08506748080253601,-0.007989369332790375,-0.001791536808013916,0.0008248222958154271,"['for', 'on', 'upon', 'with', 'behind']","['for', 'on', 'upon', 'with', 'behind']",False
146,6,2.0,that,him,17,10,0.7379795908927917,0.6678302884101868,0.008741021156311035,0.15180982544596075,"['him', 'us', 'them', 'me', 'you']","['us', 'him', 'me', 'them', 'you']",False
147,6,2.0,that,for,17,11,8.972497940063477,0.7618751525878906,0.07761436700820923,0.11921655057121211,"['.', 'so', 'and', 'but', ',']","['.', 'so', 'and', 'but', 'when']",False
148,6,2.0,that,we,17,12,3.5813138484954834,0.735098123550415,0.016331136226654053,0.12830167609362733,"['he', 'we', 'i', 'having', 'it']","['he', 'we', 'having', 'i', 'had']",False
149,6,2.0,that,purposely,17,13,12.097243309020996,2.171541213989258,-0.17319267988204956,0.8329938904549508,"['have', 'had', 'just', 'all', 'only']","['had', 'have', 'never', 'just', 'also']",False
150,6,2.0,that,stopped,17,14,4.633063793182373,-1.6936578750610352,0.17768807709217072,2.364979277758794,"['told', 'watched', 'stopped', 'checked', 'set']","['stopped', 'missed', 'watched', 'set', 'ignored']",False
151,6,2.0,that,the,17,15,0.15345922112464905,-0.05233835428953171,-0.019622802734375,0.038921643347984154,"['the', 'his', 'a', 'our', 'my']","['the', 'his', 'a', 'our', 'that']",False
152,6,2.0,that,clock,17,16,10.295167922973633,4.774598121643066,-0.6143771409988403,6.456848805279868,"['thought', 'idea', 'crocodile', 'conversation', 'hope']","['crocodile', 'animal', 'alligator', 'creature', 'beast']",False
153,6,2.0,this,he,18,0,0.7033286690711975,0.049409568309783936,-0.004571080207824707,0.003170799130643736,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
154,6,2.0,this,did,18,1,0.2092607468366623,0.004888325929641724,0.0020858049392700195,0.0008694905795874816,"['did', 'does', 'could', 'must', 'would']","['did', 'does', 'could', 'would', 'must']",False
155,6,2.0,this,not,18,2,0.023359403014183044,-0.007693715393543243,-0.0010831356048583984,0.0020673385790087304,"['not', 'indeed', 'however', 'also', 'well']","['not', 'indeed', 'however', 'also', 'well']",False
156,6,2.0,this,know,18,3,0.7754991054534912,-0.010860085487365723,-0.01807844638824463,0.007321259055244228,"['know', 'realize', 'notice', 'care', 'think']","['know', 'realize', 'notice', 'care', 'think']",False
157,6,2.0,this,that,18,4,0.1677573174238205,0.022607505321502686,0.004449188709259033,0.002102851391743471,"['that', 'why', 'if', 'where', 'when']","['that', 'why', 'if', 'where', 'when']",False
158,6,2.0,this,the,18,5,0.4046821892261505,0.021082311868667603,0.007802724838256836,0.001630475050458227,"['the', 'a', 'his', 'this', 'another']","['the', 'a', 'his', 'this', 'another']",False
159,6,2.0,this,crocodile,18,6,12.60325813293457,0.3098325729370117,-0.011768072843551636,0.027100629477510654,"['world', 'king', 'army', 'lord', 'time']","['world', 'time', 'army', 'king', 'lord']",False
160,6,2.0,this,was,18,7,0.06735062599182129,0.002318084239959717,0.0001653432846069336,0.00022903060177682365,"['was', 'is', 'were', 'stood', 'had']","['was', 'is', 'were', 'stood', 'had']",False
161,6,2.0,this,waiting,18,8,0.35291141271591187,-0.03567790985107422,-0.014499187469482422,0.00866701450344224,"['waiting', 'coming', 'looking', 'searching', 'working']","['waiting', 'coming', 'looking', 'searching', 'watching']",False
162,6,2.0,this,for,18,9,0.08506748080253601,-0.0007132068276405334,-0.00030237436294555664,0.00010616906988711551,"['for', 'on', 'upon', 'with', 'behind']","['for', 'on', 'upon', 'with', 'behind']",False
163,6,2.0,this,him,18,10,0.7379795908927917,0.308291494846344,0.004906892776489258,0.03946215144024814,"['him', 'us', 'them', 'me', 'you']","['him', 'us', 'them', 'me', 'you']",False
164,6,2.0,this,for,18,11,8.972497940063477,0.11225414276123047,0.054777562618255615,0.03202390360253684,"['.', 'so', 'and', 'but', ',']","['so', '.', 'but', 'and', ',']",False
165,6,2.0,this,we,18,12,3.5813138484954834,-0.2934579849243164,0.011246144771575928,0.008189470947185303,"['he', 'we', 'i', 'having', 'it']","['he', 'we', 'i', 'having', 'had']",False
166,6,2.0,this,purposely,18,13,12.097243309020996,0.6225118637084961,-0.020480751991271973,0.036032565754268005,"['have', 'had', 'just', 'all', 'only']","['had', 'have', 'just', 'only', 'all']",False
167,6,2.0,this,stopped,18,14,4.633063793182373,-0.10555601119995117,0.023418545722961426,0.02972199932682394,"['told', 'watched', 'stopped', 'checked', 'set']","['told', 'watched', 'stopped', 'set', 'pushed']",False
168,6,2.0,this,the,18,15,0.15345922112464905,-0.006354629993438721,-0.0007339119911193848,0.0019455527019445308,"['the', 'his', 'a', 'our', 'my']","['the', 'his', 'a', 'our', 'that']",False
169,6,2.0,this,clock,18,16,10.295167922973633,-0.5477161407470703,-0.11498790979385376,0.7199239972542089,"['thought', 'idea', 'crocodile', 'conversation', 'hope']","['crocodile', 'thought', 'idea', 'conversation', 'game']",False
170,6,2.0,this,that,18,17,5.556061744689941,-0.25844478607177734,0.15393835306167603,0.47836020546534475,"['.', 'but', 'and', 'as', 'hoping']","['.', 'as', 'but', 'so', 'if']",False
171,6,2.0,knowledge,he,19,0,0.7033286690711975,0.02316141128540039,-0.00030410289764404297,0.009112701276182831,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
172,6,2.0,knowledge,did,19,1,0.2092607468366623,-0.0004165768623352051,-0.0038353800773620605,0.002223518992401506,"['did', 'does', 'could', 'must', 'would']","['did', 'does', 'could', 'must', 'would']",False
173,6,2.0,knowledge,not,19,2,0.023359403014183044,-0.012439850717782974,-0.002267003059387207,0.006145986472167804,"['not', 'indeed', 'however', 'also', 'well']","['not', 'indeed', 'however', 'also', 'well']",False
174,6,2.0,knowledge,know,19,3,0.7754991054534912,0.3557882308959961,0.03472858667373657,0.07987541304502296,"['know', 'realize', 'notice', 'care', 'think']","['know', 'notice', 'realize', 'care', 'think']",False
175,6,2.0,knowledge,that,19,4,0.1677573174238205,0.03422284126281738,0.003568410873413086,0.0056110884167272605,"['that', 'why', 'if', 'where', 'when']","['that', 'why', 'if', 'where', 'when']",False
176,6,2.0,knowledge,the,19,5,0.4046821892261505,0.20512041449546814,0.009157538414001465,0.044080773161487126,"['the', 'a', 'his', 'this', 'another']","['the', 'a', 'this', 'another', 'his']",False
177,6,2.0,knowledge,crocodile,19,6,12.60325813293457,0.016991615295410156,0.015254862606525421,0.07923519487276477,"['world', 'king', 'army', 'lord', 'time']","['king', 'world', 'lord', 'train', 'army']",False
178,6,2.0,knowledge,was,19,7,0.06735062599182129,-0.0018247440457344055,0.0003445148468017578,0.00013477751975653538,"['was', 'is', 'were', 'stood', 'had']","['was', 'is', 'were', 'stood', 'had']",False
179,6,2.0,knowledge,waiting,19,8,0.35291141271591187,-0.12891535460948944,-0.017608046531677246,0.03456146762202286,"['waiting', 'coming', 'looking', 'searching', 'working']","['waiting', 'coming', 'looking', 'searching', 'watching']",False
180,6,2.0,knowledge,for,19,9,0.08506748080253601,0.008851155638694763,0.000413358211517334,0.0005836618546358951,"['for', 'on', 'upon', 'with', 'behind']","['for', 'on', 'upon', 'with', 'behind']",False
181,6,2.0,knowledge,him,19,10,0.7379795908927917,-0.18862879276275635,0.0060138702392578125,0.03633732330160739,"['him', 'us', 'them', 'me', 'you']","['him', 'us', 'me', 'them', 'you']",False
182,6,2.0,knowledge,for,19,11,8.972497940063477,-0.041937828063964844,0.019114971160888672,0.01845115560194526,"['.', 'so', 'and', 'but', ',']","['so', '.', 'but', 'and', 'as']",False
183,6,2.0,knowledge,we,19,12,3.5813138484954834,0.020120620727539062,0.00902557373046875,0.0077490104228383,"['he', 'we', 'i', 'having', 'it']","['he', 'we', 'i', 'it', 'having']",False
184,6,2.0,knowledge,purposely,19,13,12.097243309020996,0.39949989318847656,-0.0028938651084899902,0.034563587852092445,"['have', 'had', 'just', 'all', 'only']","['had', 'have', 'just', 'all', 'only']",False
185,6,2.0,knowledge,stopped,19,14,4.633063793182373,-0.7850501537322998,-0.02185976505279541,0.1758892424552913,"['told', 'watched', 'stopped', 'checked', 'set']","['watched', 'told', 'stopped', 'checked', 'set']",False
186,6,2.0,knowledge,the,19,15,0.15345922112464905,0.023532122373580933,0.005621075630187988,0.003937091868907927,"['the', 'his', 'a', 'our', 'my']","['the', 'his', 'a', 'our', 'to']",False
187,6,2.0,knowledge,clock,19,16,10.295167922973633,-0.13447189331054688,0.051823318004608154,0.10397580445105445,"['thought', 'idea', 'crocodile', 'conversation', 'hope']","['thought', 'idea', 'argument', 'chance', 'crocodile']",False
188,6,2.0,knowledge,that,19,17,5.556061744689941,-0.5953526496887207,0.19960865378379822,0.2399452827549418,"['.', 'but', 'and', 'as', 'hoping']","['.', 'thinking', 'so', 'hoping', 'but']",False
189,6,2.0,knowledge,this,19,18,2.211085319519043,3.8210296630859375,0.4325956404209137,1.7861530408647766,"['this', 'the', 'our', 'his', 'that']","['the', 'if', 'his', 'said', 'he']",False
190,6,2.0,might,he,20,0,0.7033286690711975,-0.19642293453216553,-0.004501998424530029,0.03230022265285419,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
191,6,2.0,might,did,20,1,0.2092607468366623,-0.03637818992137909,-0.011632382869720459,0.010876237650344692,"['did', 'does', 'could', 'must', 'would']","['did', 'does', 'could', 'must', 'would']",False
192,6,2.0,might,not,20,2,0.023359403014183044,-0.004373688250780106,-0.0004455447196960449,0.0007491511592149823,"['not', 'indeed', 'however', 'also', 'well']","['not', 'indeed', 'however', 'also', 'well']",False
193,6,2.0,might,know,20,3,0.7754991054534912,-0.1911764144897461,-0.05419361591339111,0.028357731387031144,"['know', 'realize', 'notice', 'care', 'think']","['know', 'realize', 'notice', 'care', 'believe']",False
194,6,2.0,might,that,20,4,0.1677573174238205,0.0054102689027786255,0.0016356110572814941,0.001057522888805988,"['that', 'why', 'if', 'where', 'when']","['that', 'why', 'if', 'where', 'when']",False
195,6,2.0,might,the,20,5,0.4046821892261505,0.011785745620727539,0.0017113685607910156,0.00039666912888200294,"['the', 'a', 'his', 'this', 'another']","['the', 'a', 'his', 'this', 'another']",False
196,6,2.0,might,crocodile,20,6,12.60325813293457,0.2958669662475586,-0.01772637665271759,0.020192261782173117,"['world', 'king', 'army', 'lord', 'time']","['world', 'king', 'time', 'army', 'emperor']",False
197,6,2.0,might,was,20,7,0.06735062599182129,-0.004292681813240051,-0.0002872943878173828,0.00031949503692674583,"['was', 'is', 'were', 'stood', 'had']","['was', 'is', 'were', 'had', 'stood']",False
198,6,2.0,might,waiting,20,8,0.35291141271591187,-0.02721792459487915,-0.00648951530456543,0.002673773887464618,"['waiting', 'coming', 'looking', 'searching', 'working']","['waiting', 'coming', 'looking', 'searching', 'meant']",False
199,6,2.0,might,for,20,9,0.08506748080253601,0.0042243823409080505,0.0006742477416992188,0.0001614155498720456,"['for', 'on', 'upon', 'with', 'behind']","['for', 'on', 'upon', 'with', 'behind']",False
200,6,2.0,might,him,20,10,0.7379795908927917,-0.11324459314346313,0.0013192296028137207,0.008602414750400314,"['him', 'us', 'them', 'me', 'you']","['him', 'us', 'them', 'me', 'you']",False
201,6,2.0,might,for,20,11,8.972497940063477,-0.0690603256225586,0.011156976222991943,0.008545824515512022,"['.', 'so', 'and', 'but', ',']","['.', 'so', 'and', 'but', ',']",False
202,6,2.0,might,we,20,12,3.5813138484954834,-0.16098451614379883,0.006318330764770508,0.005032133857435346,"['he', 'we', 'i', 'having', 'it']","['he', 'we', 'i', 'having', 'it']",False
203,6,2.0,might,purposely,20,13,12.097243309020996,0.4424295425415039,-0.015873968601226807,0.015079897977868972,"['have', 'had', 'just', 'all', 'only']","['have', 'had', 'just', 'only', 'also']",False
204,6,2.0,might,stopped,20,14,4.633063793182373,-0.0068454742431640625,-0.015468716621398926,0.03586604710829035,"['told', 'watched', 'stopped', 'checked', 'set']","['told', 'watched', 'stopped', 'set', 'pushed']",False
205,6,2.0,might,the,20,15,0.15345922112464905,0.01382678747177124,0.0016883611679077148,0.0020472882239477375,"['the', 'his', 'a', 'our', 'my']","['the', 'his', 'a', 'our', 'this']",False
206,6,2.0,might,clock,20,16,10.295167922973633,-1.1280889511108398,-0.14515113830566406,0.8643963605860963,"['thought', 'idea', 'crocodile', 'conversation', 'hope']","['crocodile', 'thought', 'conversation', 'fact', 'argument']",False
207,6,2.0,might,that,20,17,5.556061744689941,1.4860033988952637,-0.11465984582901001,0.3947377097678831,"['.', 'but', 'and', 'as', 'hoping']","['.', 'but', 'and', ',', 'so']",False
208,6,2.0,might,this,20,18,2.211085319519043,0.20191001892089844,0.015020608901977539,0.07941595141958309,"['this', 'the', 'our', 'his', 'that']","['the', 'this', 'our', 'his', 'that']",False
209,6,2.0,might,knowledge,20,19,12.161782264709473,2.989593505859375,0.45632219314575195,3.9682395772500847,"['time', 'day', 'he', 'crocodile', 'one']","['would', 'might', 'may', 'will', 'could']",False
210,6,2.0,be,he,21,0,0.7033286690711975,-0.15629279613494873,0.006769239902496338,0.025897050764287936,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
211,6,2.0,be,did,21,1,0.2092607468366623,-0.029970481991767883,-0.004976630210876465,0.005462621546997784,"['did', 'does', 'could', 'must', 'would']","['did', 'does', 'could', 'must', 'would']",False
212,6,2.0,be,not,21,2,0.023359403014183044,-0.0019529163837432861,-0.0010014772415161133,0.0004087938943170628,"['not', 'indeed', 'however', 'also', 'well']","['not', 'indeed', 'however', 'also', 'well']",False
213,6,2.0,be,know,21,3,0.7754991054534912,-0.07288938760757446,-0.020878732204437256,0.017219387671595067,"['know', 'realize', 'notice', 'care', 'think']","['know', 'realize', 'notice', 'care', 'believe']",False
214,6,2.0,be,that,21,4,0.1677573174238205,-0.00010885298252105713,-0.0035803914070129395,0.0010661108234369106,"['that', 'why', 'if', 'where', 'when']","['that', 'why', 'if', 'where', 'when']",False
215,6,2.0,be,the,21,5,0.4046821892261505,0.000399172306060791,-0.0030768513679504395,0.0009579552116510878,"['the', 'a', 'his', 'this', 'another']","['the', 'a', 'his', 'another', 'this']",False
216,6,2.0,be,crocodile,21,6,12.60325813293457,-0.05901050567626953,0.008118614554405212,0.011654398321448576,"['world', 'king', 'army', 'lord', 'time']","['world', 'army', 'king', 'lord', 'future']",False
217,6,2.0,be,was,21,7,0.06735062599182129,-0.03155742213129997,-0.0013148188591003418,0.011676161659216729,"['was', 'is', 'were', 'stood', 'had']","['was', 'is', 'were', 'stood', 'had']",False
218,6,2.0,be,waiting,21,8,0.35291141271591187,0.007106751203536987,0.0011687874794006348,0.0009522565934621144,"['waiting', 'coming', 'looking', 'searching', 'working']","['waiting', 'coming', 'looking', 'searching', 'working']",False
219,6,2.0,be,for,21,9,0.08506748080253601,-0.009190142154693604,-0.0020791292190551758,0.001131116692159005,"['for', 'on', 'upon', 'with', 'behind']","['for', 'on', 'upon', 'with', 'behind']",False
220,6,2.0,be,him,21,10,0.7379795908927917,-0.19319266080856323,-0.002439439296722412,0.02496778679512193,"['him', 'us', 'them', 'me', 'you']","['him', 'us', 'them', 'me', 'it']",False
221,6,2.0,be,for,21,11,8.972497940063477,0.2094717025756836,0.00293576717376709,0.018810031435005384,"['.', 'so', 'and', 'but', ',']","['.', 'so', 'but', 'and', ',']",False
222,6,2.0,be,we,21,12,3.5813138484954834,0.28131699562072754,-0.004164576530456543,0.007504167276009986,"['he', 'we', 'i', 'having', 'it']","['he', 'we', 'i', 'having', 'it']",False
223,6,2.0,be,purposely,21,13,12.097243309020996,-0.4439573287963867,0.002855062484741211,0.11313918574853331,"['have', 'had', 'just', 'all', 'only']","['had', 'have', 'just', 'all', 'only']",False
224,6,2.0,be,stopped,21,14,4.633063793182373,-0.7754993438720703,0.04419007897377014,0.1032536264457933,"['told', 'watched', 'stopped', 'checked', 'set']","['watched', 'told', 'stopped', 'checked', 'ticked']",False
225,6,2.0,be,the,21,15,0.15345922112464905,-0.016810670495033264,-0.0150831937789917,0.010755290598063448,"['the', 'his', 'a', 'our', 'my']","['the', 'his', 'a', 'our', 'my']",False
226,6,2.0,be,clock,21,16,10.295167922973633,-0.35420799255371094,-0.013226121664047241,0.05307027138617074,"['thought', 'idea', 'crocodile', 'conversation', 'hope']","['thought', 'conversation', 'crocodile', 'argument', 'idea']",False
227,6,2.0,be,that,21,17,5.556061744689941,3.1807289123535156,-0.17645704746246338,0.5228825166727276,"['.', 'but', 'and', 'as', 'hoping']","['.', 'and', 'but', ',', 'as']",False
228,6,2.0,be,this,21,18,2.211085319519043,-0.36544370651245117,-0.09108686447143555,0.34926922113627884,"['this', 'the', 'our', 'his', 'that']","['this', 'our', 'the', 'that', 'his']",False
229,6,2.0,be,knowledge,21,19,12.161782264709473,-1.603226661682129,0.2029033899307251,0.36881080226993934,"['time', 'day', 'he', 'crocodile', 'one']","['time', 'day', 'crocodile', 'one', 'morning']",False
230,6,2.0,be,might,21,20,3.219074249267578,3.46761417388916,0.8226609230041504,3.850906307951985,"['would', 'might', 'may', 'will', 'could']","['had', 'has', 'was', 'alone', 'would']",False
231,6,2.0,spared,he,22,0,0.7033286690711975,-0.0981559157371521,0.022238194942474365,0.02689072774797798,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
232,6,2.0,spared,did,22,1,0.2092607468366623,0.017467617988586426,0.003518223762512207,0.0019704711950850706,"['did', 'does', 'could', 'must', 'would']","['did', 'does', 'could', 'must', 'would']",False
233,6,2.0,spared,not,22,2,0.023359403014183044,0.007635157555341721,0.0015535354614257812,0.0011685670198421571,"['not', 'indeed', 'however', 'also', 'well']","['not', 'indeed', 'however', 'also', 'well']",False
234,6,2.0,spared,know,22,3,0.7754991054534912,0.04359877109527588,0.004368722438812256,0.012485273876521602,"['know', 'realize', 'notice', 'care', 'think']","['know', 'realize', 'notice', 'mention', 'care']",False
235,6,2.0,spared,that,22,4,0.1677573174238205,0.046331003308296204,-0.0014681220054626465,0.007674197003502938,"['that', 'why', 'if', 'where', 'when']","['that', 'why', 'if', 'where', 'when']",False
236,6,2.0,spared,the,22,5,0.4046821892261505,-0.0026428699493408203,0.003109872341156006,0.0008299826557298263,"['the', 'a', 'his', 'this', 'another']","['the', 'a', 'his', 'this', 'another']",False
237,6,2.0,spared,crocodile,22,6,12.60325813293457,-0.10648441314697266,0.022689521312713623,0.04170076542668988,"['world', 'king', 'army', 'lord', 'time']","['world', 'army', 'king', 'future', 'lord']",False
238,6,2.0,spared,was,22,7,0.06735062599182129,-0.0018020644783973694,-0.0007935166358947754,0.0005112187198659314,"['was', 'is', 'were', 'stood', 'had']","['was', 'is', 'were', 'stood', 'had']",False
239,6,2.0,spared,waiting,22,8,0.35291141271591187,0.09790250658988953,0.01568537950515747,0.014840713703960931,"['waiting', 'coming', 'looking', 'searching', 'working']","['waiting', 'coming', 'looking', 'searching', 'working']",False
240,6,2.0,spared,for,22,9,0.08506748080253601,-0.00453987717628479,-0.0009098052978515625,0.0007452722636376217,"['for', 'on', 'upon', 'with', 'behind']","['for', 'on', 'upon', 'with', 'behind']",False
241,6,2.0,spared,him,22,10,0.7379795908927917,-0.15777558088302612,-0.0016484260559082031,0.018137373321825415,"['him', 'us', 'them', 'me', 'you']","['him', 'us', 'them', 'me', 'it']",False
242,6,2.0,spared,for,22,11,8.972497940063477,0.38231372833251953,-0.024351179599761963,0.04030004163373854,"['.', 'so', 'and', 'but', ',']","['so', '.', 'and', 'but', ',']",False
243,6,2.0,spared,we,22,12,3.5813138484954834,0.2767062187194824,0.0035300254821777344,0.005472915350288778,"['he', 'we', 'i', 'having', 'it']","['he', 'we', 'i', 'having', 'it']",False
244,6,2.0,spared,purposely,22,13,12.097243309020996,-0.5923166275024414,0.019392549991607666,0.09915374019653657,"['have', 'had', 'just', 'all', 'only']","['had', 'have', 'just', 'all', 'quickly']",False
245,6,2.0,spared,stopped,22,14,4.633063793182373,-0.6416869163513184,-0.0016715824604034424,0.0700593169496286,"['told', 'watched', 'stopped', 'checked', 'set']","['watched', 'told', 'stopped', 'checked', 'set']",False
246,6,2.0,spared,the,22,15,0.15345922112464905,0.011190995573997498,-0.0054547786712646484,0.0036363581668153854,"['the', 'his', 'a', 'our', 'my']","['the', 'his', 'a', 'our', 'my']",False
247,6,2.0,spared,clock,22,16,10.295167922973633,0.5453090667724609,-0.09794262051582336,0.35445850446560156,"['thought', 'idea', 'crocodile', 'conversation', 'hope']","['thought', 'possibility', 'conversation', 'idea', 'notion']",False
248,6,2.0,spared,that,22,17,5.556061744689941,1.4778366088867188,0.09068500995635986,0.370357940208132,"['.', 'but', 'and', 'as', 'hoping']","['.', 'thinking', 'and', 'hoping', 'as']",False
249,6,2.0,spared,this,22,18,2.211085319519043,-0.7563480138778687,-0.12491846084594727,0.2953586523842647,"['this', 'the', 'our', 'his', 'that']","['this', 'the', 'our', 'that', 'his']",False
250,6,2.0,spared,knowledge,22,19,12.161782264709473,2.4459877014160156,-0.35570600628852844,3.7024164249391993,"['time', 'day', 'he', 'crocodile', 'one']","['crocodile', 'man', 'creature', 'one', 'monster']",False
251,6,2.0,spared,might,22,20,3.219074249267578,-0.2552645206451416,-0.032688915729522705,0.10867570676560379,"['would', 'might', 'may', 'will', 'could']","['would', 'will', 'might', 'may', 'could']",False
252,6,2.0,spared,be,22,21,8.250057220458984,-1.961334228515625,0.9130674600601196,4.567101614523266,"['have', 'not', 'be', 'and', 'has']","['give', 'just', 'actually', 'perhaps', 'also']",False
253,6,2.0,him,he,23,0,0.7033286690711975,0.14160871505737305,0.00861656665802002,0.011566399655337132,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
254,6,2.0,him,did,23,1,0.2092607468366623,-0.016111910343170166,-0.0033023953437805176,0.006064191244582754,"['did', 'does', 'could', 'must', 'would']","['did', 'could', 'does', 'must', 'would']",False
255,6,2.0,him,not,23,2,0.023359403014183044,-0.0007817968726158142,-0.0007125735282897949,0.00024720086113610035,"['not', 'indeed', 'however', 'also', 'well']","['not', 'indeed', 'however', 'also', 'well']",False
256,6,2.0,him,know,23,3,0.7754991054534912,0.20871871709823608,0.03197765350341797,0.027682775723317298,"['know', 'realize', 'notice', 'care', 'think']","['know', 'realize', 'notice', 'care', 'mention']",False
257,6,2.0,him,that,23,4,0.1677573174238205,0.009439751505851746,0.002893388271331787,0.0022659788187015194,"['that', 'why', 'if', 'where', 'when']","['that', 'why', 'if', 'where', 'when']",False
258,6,2.0,him,the,23,5,0.4046821892261505,0.03690993785858154,-0.006745517253875732,0.005094466166142279,"['the', 'a', 'his', 'this', 'another']","['the', 'a', 'his', 'another', 'this']",False
259,6,2.0,him,crocodile,23,6,12.60325813293457,-0.28991031646728516,0.009169988334178925,0.03768223107499465,"['world', 'king', 'army', 'lord', 'time']","['world', 'king', 'army', 'lord', 'future']",False
260,6,2.0,him,was,23,7,0.06735062599182129,-0.020099516957998276,-0.0007482171058654785,0.004400953990051331,"['was', 'is', 'were', 'stood', 'had']","['was', 'is', 'were', 'stood', 'had']",False
261,6,2.0,him,waiting,23,8,0.35291141271591187,0.08446067571640015,0.019472181797027588,0.010712872792649842,"['waiting', 'coming', 'looking', 'searching', 'working']","['waiting', 'coming', 'looking', 'searching', 'working']",False
262,6,2.0,him,for,23,9,0.08506748080253601,0.004155680537223816,-0.0005661249160766602,0.0006387627366363661,"['for', 'on', 'upon', 'with', 'behind']","['for', 'on', 'upon', 'with', 'behind']",False
263,6,2.0,him,him,23,10,0.7379795908927917,0.42017072439193726,0.007598996162414551,0.06785963002282214,"['him', 'us', 'them', 'me', 'you']","['us', 'him', 'me', 'them', 'it']",False
264,6,2.0,him,for,23,11,8.972497940063477,0.5936222076416016,-0.07208704948425293,0.15142502886760414,"['.', 'so', 'and', 'but', ',']","['.', 'so', 'and', 'but', ',']",False
265,6,2.0,him,we,23,12,3.5813138484954834,-0.16780996322631836,-0.0067830681800842285,0.009779767279815436,"['he', 'we', 'i', 'having', 'it']","['he', 'we', 'i', 'having', 'it']",False
266,6,2.0,him,purposely,23,13,12.097243309020996,0.4530763626098633,-0.008366823196411133,0.06710395779138907,"['have', 'had', 'just', 'all', 'only']","['had', 'have', 'all', 'just', 'only']",False
267,6,2.0,him,stopped,23,14,4.633063793182373,-0.10155725479125977,-0.022634267807006836,0.02367274546466467,"['told', 'watched', 'stopped', 'checked', 'set']","['told', 'watched', 'stopped', 'ticked', 'kept']",False
268,6,2.0,him,the,23,15,0.15345922112464905,-0.026689842343330383,-0.005644440650939941,0.01489902694317165,"['the', 'his', 'a', 'our', 'my']","['the', 'a', 'his', 'our', 'to']",False
269,6,2.0,him,clock,23,16,10.295167922973633,0.7036972045898438,-0.0459134578704834,0.47313443211402734,"['thought', 'idea', 'crocodile', 'conversation', 'hope']","['thought', 'hope', 'possibility', 'notion', 'idea']",False
270,6,2.0,him,that,23,17,5.556061744689941,-1.7249839305877686,0.10866326093673706,0.16779019673376488,"['.', 'but', 'and', 'as', 'hoping']","['.', 'so', 'but', 'that', 'and']",False
271,6,2.0,him,this,23,18,2.211085319519043,1.8253045082092285,0.23451584577560425,0.4909041141978882,"['this', 'the', 'our', 'his', 'that']","['the', 'his', 'our', 'no', 'any']",False
272,6,2.0,him,knowledge,23,19,12.161782264709473,1.8106317520141602,0.09375053644180298,0.553950573309748,"['time', 'day', 'he', 'crocodile', 'one']","['day', 'crocodile', 'time', 'one', 'man']",False
273,6,2.0,him,might,23,20,3.219074249267578,0.42842531204223633,0.04009246826171875,0.12939367177045275,"['would', 'might', 'may', 'will', 'could']","['would', 'could', 'might', 'should', 'may']",False
274,6,2.0,him,be,23,21,8.250057220458984,-6.143572807312012,0.008610188961029053,0.3731163451609601,"['have', 'not', 'be', 'and', 'has']","['have', 'be', 'not', 'and', 'has']",False
275,6,2.0,him,spared,23,22,16.239423751831055,0.6138114929199219,0.8064786791801453,6.35548152453363,"['giving', 'getting', 'gaining', 'earning', 'doing']","[',', 'just', 'only', 'worth', 'there']",False
276,6,2.0,a,he,24,0,0.7033286690711975,-0.1922372579574585,0.004356086254119873,0.0353946852405458,"['he', 'we', 'i', 'they', 'you']","['he', 'we', 'i', 'they', 'you']",False
277,6,2.0,a,did,24,1,0.2092607468366623,-0.0008806288242340088,0.001241922378540039,0.0005273450479221577,"['did', 'does', 'could', 'must', 'would']","['did', 'does', 'could', 'must', 'would']",False
